"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	360	506546	71.1
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	358	535698	66.8
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	422	555430	76.0
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	417	601662	69.3
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	504	650802	77.4
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	486	675896	71.9
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	492	693259	71.0
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	503	708596	71.0
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	569	718890	79.1
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	560	729176	76.8
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	577	743519	77.6
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	598	758264	78.9
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	616	770976	79.9
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	186	469230	39.6
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	205	512195	40.0
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	197	529796	37.2
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	208	571101	36.4
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	227	615216	36.9
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	228	637136	35.8
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	228	648657	35.1
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	234	657898	35.6
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	256	660167	38.8
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	257	661614	38.8
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	274	667168	41.1
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	280	674709	41.5
	"All Sites Combined"	"00"	"30-34 years"	"30-34"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	258	684195	37.7
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	563	491768	114.5
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	593	513582	115.5
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	651	519525	125.3
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	676	546332	123.7
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	699	582437	120.0
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	810	606925	133.5
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	847	637270	132.9
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	897	670706	133.7
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	872	707704	123.2
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	1031	735690	140.1
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	1032	756364	136.4
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	1064	770356	138.1
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	1113	767667	145.0
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	255	461956	55.2
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	277	485933	57.0
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	300	491649	61.0
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	302	512241	59.0
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	312	540528	57.7
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	324	560158	57.8
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	318	584906	54.4
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	362	612321	59.1
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	382	642899	59.4
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	364	666589	54.6
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	401	682542	58.8
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	426	692106	61.6
	"All Sites Combined"	"00"	"35-39 years"	"35-39"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	408	690320	59.1
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	935	461496	202.6
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	995	485477	205.0
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	1025	489003	209.6
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	1145	514059	222.7
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	1176	552028	213.0
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	1220	577295	211.3
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	1315	593052	221.7
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	1344	610899	220.0
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	1360	626743	217.0
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	1435	643927	222.9
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	1503	664414	226.2
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	1587	693576	228.8
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	1659	713965	232.4
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	402	418151	96.1
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	439	441107	99.5
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	441	445870	98.9
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	412	469826	87.7
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	452	502153	90.0
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	525	525075	100.0
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	534	539324	99.0
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	541	556143	97.3
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	571	567664	100.6
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	563	579828	97.1
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	516	595693	86.6
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	546	619485	88.1
	"All Sites Combined"	"00"	"40-44 years"	"40-44"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	600	637138	94.2
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	1269	408090	311.0
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	1300	433447	299.9
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	1407	445967	315.5
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	1466	475613	308.2
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	1597	511492	312.2
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	1760	531641	331.1
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	1778	551186	322.6
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	1823	566819	321.6
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	1960	583002	336.2
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	2004	604806	331.3
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	2072	628325	329.8
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	2179	641954	339.4
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	2188	645201	339.1
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	577	356351	161.9
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	615	379762	161.9
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	653	391381	166.8
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	694	417850	166.1
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	743	450143	165.1
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	777	469098	165.6
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	818	487592	167.8
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	841	502875	167.2
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	908	518947	175.0
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	858	537866	159.5
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	895	558965	160.1
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	890	572224	155.5
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	888	577659	153.7
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	1339	328341	407.8
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	1547	364084	424.9
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	1539	383969	400.8
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	1783	412417	432.3
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	1757	446371	393.6
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	1873	468047	400.2
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	2041	485985	420.0
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	2135	510275	418.4
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	2272	532571	426.6
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	2372	553608	428.5
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	2465	571930	431.0
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	2651	590862	448.7
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	2575	590654	436.0
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	792	289359	273.7
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	830	316209	262.5
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	956	330861	288.9
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	1025	354123	289.4
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	1083	381414	283.9
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	1206	399492	301.9
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	1269	415669	305.3
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	1232	436390	282.3
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	1405	456186	308.0
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	1422	477161	298.0
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	1477	494370	298.8
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	1437	512558	280.4
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	1541	515964	298.7
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	1232	227040	542.6
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	1336	248170	538.3
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	1388	260685	532.4
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	1639	292538	560.3
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	1744	333161	523.5
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	1824	367316	496.6
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	2149	404416	531.4
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	2240	434287	515.8
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	2366	455761	519.1
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	2457	476458	515.7
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	2610	495577	526.7
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	2692	513517	524.2
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	2762	526486	524.6
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	976	203500	479.6
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	1137	220820	514.9
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	1229	229773	534.9
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	1313	255792	513.3
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	1368	286803	477.0
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	1574	312499	503.7
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	1640	340949	481.0
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	1791	362932	493.5
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	1854	379435	488.6
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	2061	395918	520.6
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	2018	411530	490.4
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	2085	427108	488.2
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	2144	441421	485.7
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	1212	181989	666.0
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	1291	195811	659.3
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	1364	202688	673.0
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	1428	220296	648.2
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	1521	240864	631.5
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	1672	258736	646.2
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	1706	275756	618.7
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	1793	294760	608.3
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	2124	321794	660.0
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	2336	352840	662.1
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	2354	384903	611.6
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	2707	421045	642.9
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	2810	441269	636.8
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	1284	159687	804.1
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	1482	173265	855.3
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	1528	179193	852.7
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	1603	194350	824.8
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	1771	211255	838.3
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	1780	224591	792.6
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	1791	236723	756.6
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	1920	251079	764.7
