"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	342	136615	250.3
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	364	141102	258.0
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	355	143086	248.1
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	341	140153	243.3
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	108	79578	135.7
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	132	87940	150.1
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	130	92844	140.0
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	147	98874	148.7
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	162	106804	151.7
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	176	112468	156.5
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	197	117702	167.4
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	199	122889	161.9
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	202	127699	158.2
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	207	132381	156.4
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	231	137820	167.6
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	231	140794	164.1
	"All Sites Combined"	"00"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	197	138901	141.8
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	236	66514	354.8
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	264	74535	354.2
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	279	80839	345.1
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	267	84890	314.5
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	291	91549	317.9
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	329	97398	337.8
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	323	102470	315.2
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	389	108199	359.5
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	365	114271	319.4
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	412	120070	343.1
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	433	125565	344.8
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	480	131143	366.0
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	427	132619	322.0
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	179	62451	286.6
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	199	70848	280.9
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	216	76912	280.8
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	248	80148	309.4
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	263	86114	305.4
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	299	91497	326.8
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	311	96427	322.5
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	302	101548	297.4
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	352	107547	327.3
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	363	113710	319.2
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	406	119034	341.1
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	384	124564	308.3
	"All Sites Combined"	"00"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	353	126274	279.6
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	250	47249	529.1
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	244	52393	465.7
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	311	55565	559.7
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	326	61470	530.3
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	342	67866	503.9
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	361	73618	490.4
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	395	79330	497.9
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	405	85312	474.7
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	444	88766	500.2
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	434	93070	466.3
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	471	98113	480.1
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	489	103253	473.6
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	500	107183	466.5
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	260	43974	591.3
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	276	48933	564.0
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	301	51714	582.0
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	344	57641	596.8
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	357	63727	560.2
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	410	69190	592.6
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	376	74825	502.5
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	415	80263	517.1
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	460	82836	555.3
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	439	86771	505.9
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	506	91388	553.7
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	484	96365	502.3
	"All Sites Combined"	"00"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	512	99769	513.2
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	264	35520	743.2
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	246	38700	635.7
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	306	40882	748.5
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	327	43549	750.9
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	341	47459	718.5
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	402	50693	793.0
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	358	53709	666.6
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	371	56589	655.6
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	434	62227	697.4
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	484	67086	721.5
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	513	72281	709.7
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	498	77855	639.7
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	562	82418	681.9
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	317	32364	979.5
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	313	35656	877.8
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	373	37923	983.6
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	359	40398	888.7
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	386	44126	874.8
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	389	47163	824.8
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	466	49668	938.2
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	426	52463	812.0
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	509	58063	876.6
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	509	62748	811.2
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	568	67586	840.4
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	597	73076	817.0
	"All Sites Combined"	"00"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	579	76806	753.8
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	256	26903	951.6
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	276	29351	940.3
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	268	31085	862.2
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	294	32616	901.4
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	335	34900	959.9
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	356	36994	962.3
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	351	38731	906.3
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	403	40658	991.2
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	387	43019	899.6
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	449	46097	974.0
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	484	49129	985.2
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	488	52185	935.1
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	514	54210	948.2
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	348	22612	1539.0
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	302	24993	1208.3
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	368	26638	1381.5
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	380	28332	1341.2
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	437	30752	1421.0
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	449	32841	1367.2
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	471	34915	1349.0
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	459	36792	1247.6
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	503	38979	1290.4
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	563	41717	1349.6
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	566	44370	1275.6
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	584	46805	1247.7
	"All Sites Combined"	"00"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	608	48508	1253.4
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	246	20511	1199.4
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	230	22489	1022.7
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	255	23329	1093.1
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	289	24475	1180.8
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	322	25981	1239.4
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	305	27061	1127.1
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	324	28479	1137.7
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	350	29900	1170.6
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	378	31150	1213.5
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	389	32751	1187.7
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	369	34614	1066.0
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	423	36348	1163.8
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	416	37687	1103.8
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	335	16126	2077.4
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	324	17893	1810.8
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	355	18744	1893.9
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	326	19644	1659.5
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	398	20872	1906.9
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	404	21858	1848.3
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	419	22870	1832.1
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	408	24077	1694.6
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	477	25462	1873.4
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	472	27066	1743.9
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	468	28782	1626.0
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	474	30626	1547.7
	"All Sites Combined"	"00"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	474	32060	1478.5
	"All Sites Combined"	"00"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	186	14971	1242.4
	"All Sites Combined"	"00"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	230	16491	1394.7
	"All Sites Combined"	"00"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	215	17136	1254.7
	"All Sites Combined"	"00"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	242	17919	1350.5
	"All Sites Combined"	"00"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	267	18932	1410.3
	"All Sites Combined"	"00"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	261	19631	1329.5
	"All Sites Combined"	"00"	"75-79 years"	"75-79"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	279	20441	1364.9
