"Cancer Sites"	"Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	1004	900850	111.5
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	922	913231	101.0
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	963	929205	103.6
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	1006	944700	106.5
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	692	1109862	62.4
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	713	1096210	65.0
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	703	1100836	63.9
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	623	1091366	57.1
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	684	1071212	63.9
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	661	1044094	63.3
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	636	1005852	63.2
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	571	975258	58.5
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	599	961063	62.3
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	645	962326	67.0
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	578	973760	59.4
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	639	989538	64.6
	"All Cancer Sites Combined"	"0"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	655	1010872	64.8
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	1706	1078697	158.2
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	1695	1067955	158.7
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	1628	1050487	155.0
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	1635	1030188	158.7
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	1523	1013743	150.2
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	1600	997129	160.5
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	1645	992266	165.8
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	1575	991183	158.9
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	1579	978974	161.3
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	1703	965556	176.4
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	1589	947472	167.7
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	1486	925662	160.5
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	1516	904373	167.6
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	1031	1143086	90.2
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	1049	1131957	92.7
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	969	1118007	86.7
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	994	1095581	90.7
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	938	1077968	87.0
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	931	1061763	87.7
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	959	1056748	90.8
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	885	1050682	84.2
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	836	1035315	80.7
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	902	1015185	88.9
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	818	992233	82.4
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	817	965864	84.6
	"All Cancer Sites Combined"	"0"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	818	945397	86.5
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	2712	1015283	267.1
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	2776	1031554	269.1
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	2762	1046981	263.8
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	2758	1052154	262.1
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	2779	1055489	263.3
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	2704	1058398	255.5
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	2802	1043891	268.4
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	2726	1017287	268.0
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	2612	990693	263.7
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	2664	970947	274.4
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	2621	954591	274.6
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	2536	954510	265.7
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	2622	962071	272.5
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	1476	1050788	140.5
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	1512	1068907	141.5
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	1674	1086704	154.0
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	1526	1095047	139.4
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	1475	1097186	134.4
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	1535	1100223	139.5
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	1524	1083720	140.6
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	1490	1060421	140.5
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	1482	1032569	143.5
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	1439	1015629	141.7
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	1401	999828	140.1
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	1314	1001145	131.2
	"All Cancer Sites Combined"	"0"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	1345	1005808	133.7
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	3661	892066	410.4
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	3824	920359	415.5
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	3836	941520	407.4
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	3866	965288	400.5
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	3887	983665	395.2
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	4070	992413	410.1
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	4075	1003242	406.2
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	4213	1009939	417.2
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	4144	1008951	410.7
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	4251	1008557	421.5
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	4270	1011015	422.3
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	4021	1000120	402.1
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	4121	979296	420.8
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	2296	894141	256.8
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	2351	922396	254.9
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	2439	945769	257.9
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	2463	972837	253.2
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	2577	996091	258.7
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	2638	1009194	261.4
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	2687	1025401	262.0
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	2626	1034164	253.9
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	2670	1035899	257.7
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	2668	1033952	258.0
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	2635	1036534	254.2
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	2461	1025034	240.1
	"All Cancer Sites Combined"	"0"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	2407	1008224	238.7
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	4541	774960	586.0
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	4705	810597	580.4
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	5036	845612	595.5
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	4816	843935	570.7
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	4870	859484	566.6
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	4882	877642	556.3
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	5064	893323	566.9
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	5089	909001	559.8
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	5401	928946	581.4
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	5594	946197	591.2
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	5548	957321	579.5
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	5506	972707	566.0
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	5426	982423	552.3
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	3762	762846	493.2
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	3859	797877	483.7
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	4098	833540	491.6
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	4167	831126	501.4
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	4170	846600	492.6
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	4256	865964	491.5
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	4333	884648	489.8
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	4527	902477	501.6
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	4764	924768	515.2
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	4530	945505	479.1
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	4805	959408	500.8
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	4673	977471	478.1
	"All Cancer Sites Combined"	"0"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	4648	990361	469.3
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	4948	583709	847.7
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	5113	608297	840.5
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	5382	632869	850.4
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	5711	687817	830.3
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	5635	716674	786.3
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	5647	747872	755.1
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	5891	779106	756.1
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	6137	807384	760.1
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	6099	801970	760.5
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	6199	818440	757.4
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	6292	839953	749.1
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	6314	861200	733.2
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	6358	881431	721.3
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	5154	558899	922.2
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	5434	582356	933.1
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	5605	606244	924.5
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	6083	661668	919.3
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	6162	691551	891.0
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	6376	721546	883.7
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	6704	754366	888.7
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	6835	782590	873.4
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	7030	776187	905.7
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	7039	791733	889.1
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	7009	812775	862.4
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	6849	835182	820.1
	"All Cancer Sites Combined"	"0"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	6976	856308	814.7
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	5380	468878	1147.4
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	5440	477129	1140.2
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	5545	489888	1131.9
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	5624	507372	1108.5
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	5575	536538	1039.1
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	5696	557335	1022.0
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	6057	576152	1051.3
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	6128	594447	1030.9
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	6794	644820	1053.6
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	6958	669694	1039.0
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	7228	703419	1027.6
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	7290	736932	989.2
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	7538	768723	980.6
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	6400	432359	1480.3
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	6585	440578	1494.6
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	6881	453785	1516.4
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	7095	471394	1505.1
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	7144	497765	1435.2
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	7612	517640	1470.5
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	7532	536231	1404.6
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	7793	554378	1405.7
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	8846	604758	1462.7
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	8963	631659	1419.0
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	9059	663675	1365.0
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	9243	697365	1325.4
	"All Cancer Sites Combined"	"0"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	9273	726851	1275.8
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	6159	421385	1461.6
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	6137	419896	1461.6
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	6140	420767	1459.2
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	6116	424419	1441.0
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	5983	433249	1381.0
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	5952	441392	1348.5
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	6051	447920	1350.9
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	6256	454704	1375.8
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	6688	471023	1419.9
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	7068	499772	1414.2
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	7168	522283	1372.4
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	7379	542341	1360.6
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	7504	563239	1332.3
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	8543	374780	2279.5
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	8152	371635	2193.6
	"All Cancer Sites Combined"	"0"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	8491	371558	2285.2
